"m.z"	"variable"	"d0_value"	"d6_value"	"d12_value"	"ES"	"replication"	"d0_log10value"	"d6_log10value"	"d12_log10value"
33.987	"ES8_1"	323.692	447.01	329.465	"ES8"	"1"	2.51147158829136	2.65128770796321	2.51912546953488
33.997	"ES8_1"	323.855	446.787	329.564	"ES8"	"1"	2.51168955558868	2.65107148113623	2.51925555506526
34.005	"ES8_1"	323.891	446.823	329.243	"ES8"	"1"	2.5117376808603	2.65110639499685	2.51883362085555
34.995	"ES8_1"	22.861	41.714	26.25	"ES8"	"1"	1.37768864073337	1.63057024332065	1.43536650661266
35.005	"ES8_1"	23.119	41.617	26.282	"ES8"	"1"	1.38235929751932	1.6295828745358	1.43587620458875
35.976	"ES8_1"	6.266	6.943	5.361	"ES8"	"1"	0.861295393526696	0.899984562549391	0.803525395576532
36.984	"ES8_1"	16935.676	19856.725	7407.174	"ES8"	"1"	4.22882817951837	4.2979294920677	3.8697111743154
37.028	"ES8_1"	16942.959	19865.264	7407.777	"ES8"	"1"	4.22901489188432	4.29811620245261	3.86974652296071
41.002	"ES8_1"	501.782	347.977	348.876	"ES8"	"1"	2.70137972120046	2.54279680488972	2.54391415275714
41.026	"ES8_1"	501.946	348.207	348.975	"ES8"	"1"	2.70152135849338	2.54308294073486	2.54403702220791
41.039	"ES8_1"	501.98	348.144	348.717	"ES8"	"1"	2.70155071654236	2.5430045831398	2.54371674419584
42.034	"ES8_1"	106.728	160.639	87.897	"ES8"	"1"	2.03232859712387	2.2085461549615	1.94888710511611
43.018	"ES8_1"	772.332	1221.489	883.158	"ES8"	"1"	2.888365981387	3.08724496001587	2.94652988084641
43.054	"ES8_1"	771.179	1218.68	880.067	"ES8"	"1"	2.88771798647719	3.08624590242596	2.94500893522692
43.989	"ES8_1"	46.006	63.149	43.354	"ES8"	"1"	1.67215329624593	1.80718989067405	1.64693279214053
44.001	"ES8_1"	45.876	63.149	43.289	"ES8"	"1"	1.6709505455859	1.80718989067405	1.64629587447341
44.062	"ES8_1"	45.295	61.986	42.837	"ES8"	"1"	1.66553408843333	1.7992440288438	1.64184082540272
44.997	"ES8_1"	762.253	731.773	1118.546	"ES8"	"1"	2.88266851998791	2.86496945879429	3.04904194260977
45.033	"ES8_1"	761.999	731.13	1118.228	"ES8"	"1"	2.88252396876122	2.86458820301176	3.04891856647071
45.992	"ES8_1"	50.716	48.072	48.102	"ES8"	"1"	1.71362492678246	1.69083375863841	1.69109918196562
46.021	"ES8_1"	50.586	47.975	47.941	"ES8"	"1"	1.71253185380321	1.68997444466677	1.68967283894395
47.013	"ES8_1"	238.583	151.694	108.41	"ES8"	"1"	2.3794559987418	2.18382197210497	2.03905701803344
47.037	"ES8_1"	238.68	151.662	108.216	"ES8"	"1"	2.37963179601937	2.18373094770413	2.03828626659854
47.049	"ES8_1"	238.745	151.629	108.119	"ES8"	"1"	2.37974955851193	2.18363705880496	2.03790037732274
47.06	"ES8_1"	238.68	151.597	108.119	"ES8"	"1"	2.37963179601937	2.18354599563555	2.03790037732274
47.984	"ES8_1"	6.683	7.621	3.551	"ES8"	"1"	0.885530833188092	0.935557645093014	0.658106835506393
49.011	"ES8_1"	10.17	52.094	4.133	"ES8"	"1"	1.04805317311561	1.72504544548597	0.710371264260763
49.992	"ES8_1"	7.328	10.039	6.489	"ES8"	"1"	0.92054071650248	1.04292973334316	0.874423830586502
51	"ES8_1"	8.815	27.051	6.198	"ES8"	"1"	0.991890303936025	1.44794834818543	0.857211842316892
52.012	"ES8_1"	1.388	1.711	1.097	"ES8"	"1"	0.378034322457331	0.433129517580486	0.321598430465344
52.018	"ES8_1"	1.388	1.711	1.097	"ES8"	"1"	0.378034322457331	0.433129517580486	0.321598430465344
53.026	"ES8_1"	8.748	6.49	7.166	"ES8"	"1"	0.988915520512687	0.874481817699467	0.912009375586978
53.939	"ES8_1"	3.649	2.744	2.454	"ES8"	"1"	0.667359546183087	0.573335840066068	0.53832233323144
54.046	"ES8_1"	3.843	2.648	2.292	"ES8"	"1"	0.685114469046539	0.562054829656379	0.517459826540232
54.947	"ES8_1"	116.253	87.642	88.091	"ES8"	"1"	2.0691239632573	1.94763954633703	1.94983383369168
57.033	"ES8_1"	357.91	277.255	193.039	"ES8"	"1"	2.55498555887466	2.44444297697045	2.28788902777839
57.07	"ES8_1"	357.588	277.029	192.974	"ES8"	"1"	2.55459575198304	2.44409009765589	2.28774352161448
59.049	"ES8_1"	1766.852	6919.815	1392.505	"ES8"	"1"	3.24744590418738	3.84015724028931	3.14410853133315
59.086	"ES8_1"	1766.183	6915.116	1391.442	"ES8"	"1"	3.2472815250444	3.83986226883228	3.14377711436315
61.028	"ES8_1"	731.229	1434.854	1381.475	"ES8"	"1"	2.86464692516087	3.15711028237292	3.14065728647929
61.065	"ES8_1"	731.038	1434.247	1380.348	"ES8"	"1"	2.86453362581518	3.15692664776414	3.14030310322788
62.995	"ES8_1"	64.298	183.31	55.323	"ES8"	"1"	1.81489987955585	2.26554889912033	1.75068577910186
63.026	"ES8_1"	64.298	183.149	55.194	"ES8"	"1"	1.81489987955585	2.26516936481102	1.74968994713491
64.003	"ES8_1"	2.615	6.522	1.937	"ES8"	"1"	0.55810830163055	0.87633332908638	0.4679039465228
65.02	"ES8_1"	5.78	10.396	4.585	"ES8"	"1"	0.831229693867063	1.05675244056744	0.747023177451628
68.049	"ES8_1"	5.812	7.975	4.875	"ES8"	"1"	0.833274639290563	0.953034457250357	0.769007870943774
69.033	"ES8_1"	91.199	61.977	64.945	"ES8"	"1"	1.96472621067579	1.7991819685508	1.81918187259309
69.07	"ES8_1"	91.263	61.977	64.783	"ES8"	"1"	1.96502757190961	1.7991819685508	1.81811367537553
71.049	"ES8_1"	85.61	48.806	41.193	"ES8"	"1"	1.93756803860038	1.69728166424426	1.62524040561715
71.086	"ES8_1"	85.61	48.806	41.161	"ES8"	"1"	1.93756803860038	1.69728166424426	1.62491090318484
73.065	"ES8_1"	139.999	176.736	268.644	"ES8"	"1"	2.14921603254175	2.24977540201952	2.4307907610014
75.044	"ES8_1"	161.639	193.62	151.364	"ES8"	"1"	2.2112246953409	2.28918746822073	2.18288236563714
75.068	"ES8_1"	161.51	193.653	151.332	"ES8"	"1"	2.21088009030687	2.28926110147008	2.18279114406894
77.06	"ES8_1"	43.968	46.908	24.405	"ES8"	"1"	1.65290357228488	1.68040804088332	1.40491919924631
78.046	"ES8_1"	6.621	8.493	4.295	"ES8"	"1"	0.882011961626659	0.977403480873435	0.723865964443504
79.054	"ES8_1"	25.018	29.25	23.371	"ES8"	"1"	1.41527390935289	1.48072537898849	1.38687334968418
80.049	"ES8_1"	2.938	2.971	2.809	"ES8"	"1"	0.595275711802099	0.598899887063883	0.580810972660946
81.07	"ES8_1"	44.45	57.163	67.395	"ES8"	"1"	1.65753388755799	1.7646467989831	1.83502435388707
82.078	"ES8_1"	5.23	5.037	6.135	"ES8"	"1"	0.79448804665917	0.780821175853473	0.853393977450666
82.989	"ES8_1"	96.321	49.616	46.707	"ES8"	"1"	1.98820656277677	1.70428782145109	1.67858210730699
83.01	"ES8_1"	96.353	49.777	46.675	"ES8"	"1"	1.98834933914697	1.70566703836651	1.67829070171804
83.049	"ES8_1"	96.256	49.68	46.611	"ES8"	"1"	1.98791640368938	1.7048366062114	1.677707303296
83.086	"ES8_1"	96.095	49.745	46.482	"ES8"	"1"	1.98719686607361	1.70539325684366	1.67652900368337
83.911	"ES8_1"	7.911	6.393	5.554	"ES8"	"1"	0.949926443667912	0.868820706197517	0.816506437046357
84.081	"ES8_1"	10.462	8.363	5.748	"ES8"	"1"	1.05926040412173	0.971415023384995	0.829175073917088
84.919	"ES8_1"	216.179	325.538	141.866	"ES8"	"1"	2.33681782908881	2.51393372842891	2.15492888540894
85.065	"ES8_1"	241.828	358.169	145.129	"ES8"	"1"	2.38529876289902	2.55529884550661	2.1647364123078
85.101	"ES8_1"	241.57	358.073	144.935	"ES8"	"1"	2.38483708820368	2.55518275017798	2.16415946244832
86.036	"ES8_1"	20.597	27.441	12.17	"ES8"	"1"	1.3343934282837	1.45394486234067	1.11958577496178
86.06	"ES8_1"	20.5	27.441	12.17	"ES8"	"1"	1.33243845991561	1.45394486234067	1.11958577496178
86.096	"ES8_1"	20.436	27.408	12.041	"ES8"	"1"	1.33114374837157	1.45344065929356	1.1153108949105
87.044	"ES8_1"	32.028	24.113	19.693	"ES8"	"1"	1.51888227592387	1.39989859664846	1.31582345775116
87.08	"ES8_1"	31.834	24.145	19.661	"ES8"	"1"	1.5163237938505	1.40045163995695	1.31515133770498
88.112	"ES8_1"	7.426	6.845	4.165	"ES8"	"1"	0.925621454790829	0.894592947922956	0.713070325855639
89.023	"ES8_1"	315.274	157.599	290.359	"ES8"	"1"	2.50006349124976	2.20030044467231	2.4644284378714
89.042	"ES8_1"	315.242	157.664	290.294	"ES8"	"1"	2.50001954793945	2.20047839887257	2.4643315392321
89.06	"ES8_1"	315.177	157.664	290.133	"ES8"	"1"	2.49993027439952	2.20047839887257	2.46409143561957
89.096	"ES8_1"	315.081	157.729	290.101	"ES8"	"1"	2.49979839067299	2.20065628018513	2.46404369734447
90.055	"ES8_1"	16.98	9.911	14.847	"ES8"	"1"	1.25478968739721	1.03786455577437	1.19994705792522
91.039	"ES8_1"	68.757	73.022	62.427	"ES8"	"1"	1.84358779486801	1.86936081511777	1.8022741704191
91.05	"ES8_1"	68.854	73.087	62.427	"ES8"	"1"	1.84419127985878	1.86974200928067	1.8022741704191
91.058	"ES8_1"	68.951	73.184	62.492	"ES8"	"1"	1.8447939274251	1.87031024677491	1.80271900757968
92.062	"ES8_1"	29.083	43.156	15.464	"ES8"	"1"	1.47832114370415	1.64498972467112	1.21653535741836
93.033	"ES8_1"	654.351	955.495	265.595	"ES8"	"1"	2.81647396645565	2.98068270413008	2.42585199994366
93.07	"ES8_1"	654.287	955.79	265.627	"ES8"	"1"	2.81643155223164	2.98081662758966	2.4259041261629
94.041	"ES8_1"	51.03	77.598	22.628	"ES8"	"1"	1.71625382589604	1.89541149514864	1.37342696218574
95.049	"ES8_1"	38.415	44.455	25.567	"ES8"	"1"	1.5956615308989	1.6575816621009	1.42434251575747
95.086	"ES8_1"	38.383	44.52	25.567	"ES8"	"1"	1.59530879544407	1.65820225338701	1.42434251575747
96.057	"ES8_1"	5.844	4.423	3.39	"ES8"	"1"	0.835310000869063	0.734239604435455	0.642464520242121
97.04	"ES8_1"	29.058	21.89	18.787	"ES8"	"1"	1.47796008011449	1.35964579267454	1.29637995377139
97.065	"ES8_1"	28.994	21.89	18.852	"ES8"	"1"	1.47703438713623	1.35964579267454	1.29780426652529
97.101	"ES8_1"	28.929	21.954	18.852	"ES8"	"1"	1.47609220625759	1.36085837730496	1.29780426652529
97.967	"ES8_1"	4.036	4.164	3.584	"ES8"	"1"	0.702085721435825	0.712986233594383	0.661244608959334
98.975	"ES8_1"	31.023	35.251	25.823	"ES8"	"1"	1.50546201535389	1.5593199912792	1.42850734959996
99.08	"ES8_1"	31.087	35.509	25.856	"ES8"	"1"	1.50632911427996	1.56239993756683	1.42904132823996
99.092	"ES8_1"	31.055	35.477	25.856	"ES8"	"1"	1.50589578121975	1.56201911318102	1.42904132823996
99.104	"ES8_1"	30.958	35.477	25.823	"ES8"	"1"	1.50457959241472	1.56201911318102	1.42850734959996
99.117	"ES8_1"	30.958	35.477	25.791	"ES8"	"1"	1.50457959241472	1.56201911318102	1.42798892437255
101.06	"ES8_1"	36.738	23.664	17.431	"ES8"	"1"	1.57677888014318	1.39206351171845	1.26554889912032
101.096	"ES8_1"	36.738	23.664	17.463	"ES8"	"1"	1.57677888014318	1.39206351171845	1.26630226969038
102.025	"ES8_1"	5.263	3.874	2.906	"ES8"	"1"	0.796782411701308	0.687885524848706	0.591732238951836
102.068	"ES8_1"	5.327	3.875	2.873	"ES8"	"1"	0.801197834459149	0.687974620034556	0.588047496986083
102.104	"ES8_1"	5.327	3.907	2.906	"ES8"	"1"	0.801197834459149	0.690816057980915	0.591732238951836
102.128	"ES8_1"	5.327	3.907	2.874	"ES8"	"1"	0.801197834459149	0.690816057980915	0.588159616383092
103.032	"ES8_1"	25.889	23.599	17.012	"ES8"	"1"	1.4295746511427	1.39091745249731	1.2555619382909
103.042	"ES8_1"	25.856	23.664	17.012	"ES8"	"1"	1.42904132823996	1.39206351171845	1.2555619382909
103.075	"ES8_1"	25.824	23.599	17.044	"ES8"	"1"	1.42852354042076	1.39091745249731	1.25633281842567
103.112	"ES8_1"	25.824	23.567	16.915	"ES8"	"1"	1.42852354042076	1.39035212583322	1.25321681250213
103.123	"ES8_1"	25.76	23.502	16.85	"ES8"	"1"	1.42748610909579	1.38920153552833	1.25163822044821
104.047	"ES8_1"	2.518	3.164	2.357	"ES8"	"1"	0.546295835121442	0.619510720838499	0.525951341248012
104.049	"ES8_1"	2.518	3.164	2.357	"ES8"	"1"	0.546295835121442	0.619510720838499	0.525951341248012
104.062	"ES8_1"	2.518	3.196	2.357	"ES8"	"1"	0.546295835121442	0.62283547952152	0.525951341248012
105.037	"ES8_1"	8.62	210.082	29.728	"ES8"	"1"	0.983175072037813	2.32445120046078	1.48753429415712
105.057	"ES8_1"	8.653	210.05	29.664	"ES8"	"1"	0.984662306190107	2.32438535649043	1.4866288062463
105.07	"ES8_1"	8.653	210.05	29.664	"ES8"	"1"	0.984662306190107	2.32438535649043	1.4866288062463
106.078	"ES8_1"	2.873	19.013	6.586	"ES8"	"1"	0.588047496986083	1.30131219537225	0.880012838366772
107.049	"ES8_1"	59.393	59.294	141.77	"ES8"	"1"	1.78098660356237	1.78027409660881	2.15463695951842
107.086	"ES8_1"	59.457	59.262	141.77	"ES8"	"1"	1.78144659279597	1.78004354112011	2.15463695951842
108.057	"ES8_1"	8.588	7.879	14.623	"ES8"	"1"	0.981728025361616	0.948364055988369	1.19376443276439
108.081	"ES8_1"	8.588	7.944	14.558	"ES8"	"1"	0.981728025361616	0.951531790542348	1.191953767153
108.093	"ES8_1"	8.588	7.944	14.59	"ES8"	"1"	0.981728025361616	0.951531790542348	1.19284611518884
109.065	"ES8_1"	24.405	23.274	45.674	"ES8"	"1"	1.40491919924631	1.38514134760466	1.66907502187266
109.076	"ES8_1"	24.437	23.242	45.674	"ES8"	"1"	1.40546588998452	1.38456844689412	1.66907502187266
109.089	"ES8_1"	24.502	23.242	45.674	"ES8"	"1"	1.40657424141055	1.38456844689412	1.66907502187266
109.101	"ES8_1"	24.502	23.242	45.642	"ES8"	"1"	1.40657424141055	1.38456844689412	1.66877716461419
110.06	"ES8_1"	3.649	3.358	4.875	"ES8"	"1"	0.667359546183087	0.639287225910237	0.769007870943774
110.073	"ES8_1"	3.681	3.358	4.875	"ES8"	"1"	0.670338641127442	0.639287225910237	0.769007870943774
110.084	"ES8_1"	3.681	3.358	4.875	"ES8"	"1"	0.670338641127442	0.639287225910237	0.769007870943774
110.109	"ES8_1"	3.713	3.293	4.843	"ES8"	"1"	0.673297439759636	0.632760888479439	0.766635886310267
111.08	"ES8_1"	14.591	9.848	9.266	"ES8"	"1"	1.19287397154252	1.03534967652299	1.01140125992474
111.092	"ES8_1"	14.624	9.848	9.266	"ES8"	"1"	1.1937922302798	1.03534967652299	1.01140125992474
111.104	"ES8_1"	14.624	9.848	9.266	"ES8"	"1"	1.1937922302798	1.03534967652299	1.01140125992474
111.117	"ES8_1"	14.656	9.848	9.266	"ES8"	"1"	1.19468081264994	1.03534967652299	1.01140125992474
112.007	"ES8_1"	2.809	2.615	1.84	"ES8"	"1"	0.580810972660946	0.55810830163055	0.453318340047038
112.052	"ES8_1"	2.809	2.68	1.84	"ES8"	"1"	0.580810972660946	0.565847818673518	0.453318340047038
112.088	"ES8_1"	2.809	2.712	1.84	"ES8"	"1"	0.580810972660946	0.569607967546825	0.453318340047038
112.112	"ES8_1"	2.809	2.712	1.808	"ES8"	"1"	0.580810972660946	0.569607967546825	0.448397103457768
113.015	"ES8_1"	13.496	10.913	7.62	"ES8"	"1"	1.16124818033274	1.07602114178355	0.935507265824713
113.06	"ES8_1"	13.464	10.849	7.652	"ES8"	"1"	1.16028841313129	1.07368169947628	0.937116510767054
113.096	"ES8_1"	13.367	10.849	7.717	"ES8"	"1"	1.15736609176227	1.07368169947628	0.940367045985665
113.107	"ES8_1"	13.367	10.913	7.717	"ES8"	"1"	1.15736609176227	1.07602114178355	0.940367045985665
114.091	"ES8_1"	11.204	10.526	5.134	"ES8"	"1"	1.08650219897037	1.06167861524534	0.787743771646467
114.128	"ES8_1"	11.204	10.526	5.134	"ES8"	"1"	1.08650219897037	1.06167861524534	0.787743771646467
115.075	"ES8_1"	12.109	9.751	7.135	"ES8"	"1"	1.11756956346383	1.03144886185938	0.910357557272878
115.112	"ES8_1"	12.141	9.783	7.135	"ES8"	"1"	1.1186284152966	1.03273960520949	0.910357557272878
115.123	"ES8_1"	12.109	9.783	7.135	"ES8"	"1"	1.11756956346383	1.03273960520949	0.910357557272878
116.143	"ES8_1"	2.551	2.034	1.194	"ES8"	"1"	0.550350672301615	0.482015576450712	0.341236623238692
117.07	"ES8_1"	53.426	42.157	40.737	"ES8"	"1"	1.73580641732713	1.63505124767147	1.62052122934205
117.078	"ES8_1"	53.426	42.125	40.705	"ES8"	"1"	1.73580641732713	1.63472910808133	1.62018812553097
117.091	"ES8_1"	53.426	42.157	40.737	"ES8"	"1"	1.73580641732713	1.63505124767147	1.62052122934205
117.102	"ES8_1"	53.394	42.125	40.608	"ES8"	"1"	1.73555099692975	1.63472910808133	1.61917684076678
117.127	"ES8_1"	53.2	42.028	40.156	"ES8"	"1"	1.73399928653839	1.63375115995311	1.61443315855045
118.065	"ES8_1"	3.842	4.294	3.293	"ES8"	"1"	0.685024785105714	0.723783936965329	0.632760888479439
118.078	"ES8_1"	3.842	4.326	3.325	"ES8"	"1"	0.685024785105714	0.726401162102922	0.635986111800833
118.081	"ES8_1"	3.842	4.358	3.358	"ES8"	"1"	0.685024785105714	0.72900270927219	0.639287225910237
118.086	"ES8_1"	3.842	4.358	3.358	"ES8"	"1"	0.685024785105714	0.72900270927219	0.639287225910237
119.06	"ES8_1"	9.169	9.912	7.298	"ES8"	"1"	1.00727824733424	1.0379043573124	0.918973430492954
119.086	"ES8_1"	9.072	10.009	7.201	"ES8"	"1"	1.00311571709981	1.04174787172327	0.913866811896239
120.081	"ES8_1"	1.388	1.388	0.904	"ES8"	"1"	0.378034322457331	0.378034322457331	0.279666944048456
121.052	"ES8_1"	31.606	29.827	13.816	"ES8"	"1"	1.51329752421292	1.48893126242225	1.17073096933786
121.065	"ES8_1"	31.509	29.859	13.816	"ES8"	"1"	1.51200361049393	1.48938184844396	1.17073096933786
121.089	"ES8_1"	31.38	29.827	13.816	"ES8"	"1"	1.51027684441735	1.48893126242225	1.17073096933786
121.101	"ES8_1"	31.348	29.827	13.784	"ES8"	"1"	1.50984743443858	1.48893126242225	1.16979195387603
122.06	"ES8_1"	4.133	3.842	2.615	"ES8"	"1"	0.710371264260763	0.685024785105714	0.55810830163055
122.084	"ES8_1"	4.133	3.842	2.615	"ES8"	"1"	0.710371264260763	0.685024785105714	0.55810830163055
122.096	"ES8_1"	4.133	3.81	2.518	"ES8"	"1"	0.710371264260763	0.682145076373832	0.546295835121442
123.092	"ES8_1"	14.69	9.073	10.396	"ES8"	"1"	1.19562294358694	1.00315883395086	1.05675244056744
124.039	"ES8_1"	2.809	1.808	1.84	"ES8"	"1"	0.580810972660946	0.448397103457768	0.453318340047038
124.057	"ES8_1"	2.809	1.808	1.808	"ES8"	"1"	0.580810972660946	0.448397103457768	0.448397103457768
125.042	"ES8_1"	12.366	8.685	8.007	"ES8"	"1"	1.12600145678767	0.98609962505513	0.954580162743757
125.06	"ES8_1"	12.366	8.749	8.039	"ES8"	"1"	1.12600145678767	0.988960070390338	0.95612038639302
125.071	"ES8_1"	12.334	8.717	8.104	"ES8"	"1"	1.12496045078954	0.987532202729839	0.959232249050996
125.084	"ES8_1"	12.366	8.717	8.104	"ES8"	"1"	1.12600145678767	0.987532202729839	0.959232249050996
125.096	"ES8_1"	12.399	8.749	8.104	"ES8"	"1"	1.12707238711945	0.988960070390338	0.959232249050996
125.107	"ES8_1"	12.431	8.749	8.071	"ES8"	"1"	1.12810834910311	0.988960070390338	0.957655166943491
125.12	"ES8_1"	12.431	8.749	8.104	"ES8"	"1"	1.12810834910311	0.988960070390338	0.959232249050996
127.112	"ES8_1"	18.369	14.787	14.043	"ES8"	"1"	1.28710719915521	1.19829960896769	1.1773344555057
127.136	"ES8_1"	18.305	14.787	14.011	"ES8"	"1"	1.28566980596007	1.19829960896769	1.17640962495584
127.903	"ES8_1"	2.647	2.389	2.195	"ES8"	"1"	0.561935763313781	0.530071568837378	0.504470862494419
128.12	"ES8_1"	2.841	2.518	1.905	"ES8"	"1"	0.584444307165176	0.546295835121442	0.46314613672635
128.143	"ES8_1"	2.841	2.518	1.808	"ES8"	"1"	0.584444307165176	0.546295835121442	0.448397103457768
128.911	"ES8_1"	9.396	9.945	6.167	"ES8"	"1"	1.01686627082898	1.03921576590395	0.85533740446954
129.045	"ES8_1"	10.01	10.656	6.329	"ES8"	"1"	1.04178731897175	1.06654953876193	0.865044721693099
129.07	"ES8_1"	10.01	10.656	6.329	"ES8"	"1"	1.04178731897175	1.06654953876193	0.865044721693099
129.091	"ES8_1"	10.042	10.656	6.361	"ES8"	"1"	1.04304774280412	1.06654953876193	0.866936817731639
129.127	"ES8_1"	9.945	10.656	6.297	"ES8"	"1"	1.03921576590395	1.06654953876193	0.863144346252667
129.139	"ES8_1"	9.945	10.623	6.297	"ES8"	"1"	1.03921576590395	1.06531823780374	0.863144346252667
129.151	"ES8_1"	9.848	10.656	6.297	"ES8"	"1"	1.03534967652299	1.06654953876193	0.863144346252667
131.06	"ES8_1"	9.912	9.138	4.779	"ES8"	"1"	1.0379043573124	1.00595228688738	0.761852694466383
131.107	"ES8_1"	9.847	9.138	4.779	"ES8"	"1"	1.0353096401568	1.00595228688738	0.761852694466383
131.143	"ES8_1"	9.88	9.171	4.811	"ES8"	"1"	1.03662889536216	1.00736365431228	0.764250875438773
131.154	"ES8_1"	9.848	9.171	4.843	"ES8"	"1"	1.03534967652299	1.00736365431228	0.766635886310267
132.066	"ES8_1"	1.13	1.711	1.033	"ES8"	"1"	0.328379603438738	0.433129517580486	0.308137378638039
132.102	"ES8_1"	1.13	1.711	1.065	"ES8"	"1"	0.328379603438738	0.433129517580486	0.31492005599242
133.065	"ES8_1"	5.07	5.587	4.23	"ES8"	"1"	0.783188691075258	0.818687663441514	0.718501688867274
133.101	"ES8_1"	5.005	5.329	4.069	"ES8"	"1"	0.778513011738925	0.801335095674547	0.704922291223402
135.08	"ES8_1"	10.235	8.976	6.393	"ES8"	"1"	1.05057307675515	0.998956440470486	0.868820706197517
135.117	"ES8_1"	10.203	8.976	6.328	"ES8"	"1"	1.04933433597228	0.998956440470486	0.864985460659794
137.047	"ES8_1"	17.982	32.089	38.285	"ES8"	"1"	1.27834196906091	1.51968364231717	1.59422675748091
137.06	"ES8_1"	18.014	32.089	38.285	"ES8"	"1"	1.27907348957394	1.51968364231717	1.59422675748091
137.06	"ES8_1"	18.014	32.089	38.285	"ES8"	"1"	1.27907348957394	1.51968364231717	1.59422675748091
137.071	"ES8_1"	18.014	32.089	38.285	"ES8"	"1"	1.27907348957394	1.51968364231717	1.59422675748091
137.132	"ES8_1"	17.95	31.992	38.188	"ES8"	"1"	1.27760921430409	1.51840864360342	1.59315309937685
139.148	"ES8_1"	9.557	6.78	6.102	"ES8"	"1"	1.02354052155485	0.890979596989689	0.851380667965597
144.175	"ES8_1"	2.228	2.292	1.84	"ES8"	"1"	0.508933526050033	0.517459826540232	0.453318340047038
145.076	"ES8_1"	27.439	25.826	11.817	"ES8"	"1"	1.45391432123785	1.42855592025168	1.10778638431595
145.122	"ES8_1"	27.406	25.826	11.817	"ES8"	"1"	1.45341008271158	1.42855592025168	1.10778638431595
145.962	"ES8_1"	3.616	3.131	1.905	"ES8"	"1"	0.664265800147675	0.616055194976586	0.46314613672635
145.968	"ES8_1"	3.649	3.131	1.905	"ES8"	"1"	0.667359546183087	0.616055194976586	0.46314613672635
146.97	"ES8_1"	3.487	4.392	3.197	"ES8"	"1"	0.651956069533074	0.731749883527263	0.62293896921149
146.976	"ES8_1"	3.487	4.36	3.132	"ES8"	"1"	0.651956069533074	0.72916478969277	0.616160312847583
148.088	"ES8_1"	1.13	1.13	0.742	"ES8"	"1"	0.328379603438738	0.328379603438738	0.241048150671644
148.125	"ES8_1"	1.162	1.065	0.678	"ES8"	"1"	0.334855689617292	0.31492005599242	0.224791956492681
149.096	"ES8_1"	27.085	39.351	23.889	"ES8"	"1"	1.44847442821216	1.6058543021089	1.39600744770516
151.075	"ES8_1"	9.235	9.945	6.362	"ES8"	"1"	1.01008784699852	1.03921576590395	0.866995813110648
152.12	"ES8_1"	1.84	1.969	1.13	"ES8"	"1"	0.453318340047038	0.472610197596045	0.328379603438738
153.055	"ES8_1"	10.848	8.395	5.23	"ES8"	"1"	1.07364504551315	0.972896784436544	0.79448804665917
153.07	"ES8_1"	10.816	8.395	5.23	"ES8"	"1"	1.07247048230389	0.972896784436544	0.79448804665917
153.127	"ES8_1"	10.751	8.395	5.263	"ES8"	"1"	1.07007482626753	0.972896784436544	0.796782411701308
